sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
aar650036,,Default,simple,"Default Category/Health Supplements/Allergy and Sinus,Default Category/Brands/Olbas",base,Olbas Inhaler Clip Strip - Case of 12,The Power To Breathe  Naturally Original Swiss Essential Oil Formula Makes Nasal Passages Feel Cleaner Lessens Effects of Low Humidity Penetrating Vapors With Rapid Action Helps You Endure Seasonal Discomfort Natural Olbas vapors provide a pleasant refreshing and cooling sensation to your nasal passages Especially beneficial during times of seasonal discomfort low humidity and other unwelcome nasal encounters Fastacting penetrating vapors provide an immediate fresh clean feeling in the nose sinuses and lungs Convenient pocketsized nasal inhaler Aromatic vapors are present for a minimum of 3 months after first use Keep container tightly closed to preserve freshness For indivuidual use only since the use of this nasal inhaler by more than one person may spread infection<br><br>Health Supplements<br>Allergy and Sinus,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.4,1,0,"Catalog, Search",65.9124,54.927,,,,Olbas Inhaler Clip Strip - Case of 12,Olbas Inhaler Clip Strip - Case of 12,Olbas Inhaler Clip Strip - Case of 12,http://honestgreen.http.internapcdn.net/HonestGreen/Images/715486505207.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/715486505207.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/715486505207.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/715486505207.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/715486505207.jpg,,,,,,,,,,,,
aar262717,,Default,simple,"Default Category/Health Supplements/Allergy and Sinus,Default Category/Brands/Sinupret By Bionorica",base,Sinupret Plus for Adults - 25 Tablets, <b> Sinupret Plus for Adults <b>Description</b> </b> <ul> <br> Immune Support <br> Safe <br>Natural <br>Clinically Studied <br> Promotes healthy nasal passages and sinuses <br> Promotes the body s natural immune function</LI></UL> <p> </P> Free Of Stimulants such as caffeine Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Allergy and Sinus,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.14,1,0,"Catalog, Search",19.1484,15.957,,,,Sinupret Plus for Adults - 25 Tablets,Sinupret Plus for Adults - 25 Tablets,Sinupret Plus for Adults - 25 Tablets,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000245.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000245.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000245.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000245.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,460,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000245.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000245_BACK.jpg",,,,,,,,,,,,
aar262758,,Default,simple,"Default Category/Health Supplements/Allergy and Sinus,Default Category/Brands/Sinupret By Bionorica",base,Sinupret Bionorica Sinus Immune Support Adult Strength - 50 Tablets, <b> Sinupret Bionorica Sinus Immune Support Adult Strength <b>Description</b> </b> <ul> <br> Adult Strength  Heart Safe  Stimulant Free</LI> <br> Safe  Natural  Clinically Tested</LI> <br> Promotes Clear Nasal Passages and Sinuses</LI> <br> Strengthens the Body s Natural Immune Defense</LI></UL> <p> </P> <p> </P> <p>Sinupret Adult Strength <br> <br>Support for Healthy Sinus and Respiratory Function<br>75 years of experience testing and recommendations from medical doctors have made Sinupret Adult Strength internationally recognized The 1 herbal sinus product in Germany it has been recommended by physicians more than 3500000 times</P> <p>A proprietary blend of five carefully selected herbal extracts European Elder Common Sorrel Cowslip European Vervain and Gentian Sinupret Adult Strength is a powerful solution for you and your family </P> <ul> <br>Supports the Upper Respiratory System <br>Strengthens the immune system <br>Promotes Healthy Nasal Passages <br>Does not contain stimulants caffeine ephedra or pseudoephedrine <br>Placebocontrolled doubleblind multiplerandomized extensive clinical tests and trials confirm safety and effectiveness <br>Sinupret Adult Strength has been cited for its safety and efficacy in several medical journals and letters including the American Botanical Council Clinical Guide to Herbs the Journal of Clinical Pharmacology Phytopharmaka Planta Medica Natural Standards  Herbs and Supplement Reference and Pharmacist s Letter <br></LI></UL> Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Allergy and Sinus,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.09,1,0,"Catalog, Search",30.1428,25.119,,,,Sinupret Bionorica Sinus Immune Support Adult Strength - 50 Tablets,Sinupret Bionorica Sinus Immune Support Adult Strength - 50 Tablets,Sinupret Bionorica Sinus Immune Support Adult Strength - 50 Tablets,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000023.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000023.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000023.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000023.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,66,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000023.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/897618000023_BACK.jpg",,,,,,,,,,,,
aar642579,,Default,simple,"Default Category/Health Supplements/Allergy and Sinus,Default Category/Brands/Squip Products",base,Squip Products Nasaline Salt Pre-Measured Packets - 50 Packets -, <b> Nasaline Salt PreMeasured Packets <b>Description</b> </b> Highly Purified Sodium Chloride specifically made for use in mixing saline solution <p>Make treatments easier and more portable with handy premeasured saline packets Each packet contains onehalf of Nasaline Salt which mixed with 1 cup of warm water makes an isotonic saline solution A convenient alternative</P> <p> </P> <p>Nasaline Salt is 9999% purified sodium chloride specifically manufactured for use in mixing saline solution Nasaline Salt contains no additives or preservatives and is completely safe to use when irrigating the nasal cavities We recommend using Nasaline Salt to prevent allergic reactions that one might develop from the iodine in store bought iodized salt or from the algae sometimes found in sea salts</P> Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Allergy and Sinus,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.38,1,0,"Catalog, Search",11.3832,9.486,,,,Squip Products Nasaline Salt Pre-Measured Packets - 50 Packets -,Squip Products Nasaline Salt Pre-Measured Packets - 50 Packets -,Squip Products Nasaline Salt Pre-Measured Packets - 50 Packets -,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000227.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000227.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000227.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000227.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,363,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000227.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000227_BACK.jpg",,,,,,,,,,,,
aar794685,,Default,simple,"Default Category/Health Supplements/Allergy and Sinus,Default Category/Brands/Squip Products",base,Squip Products Nasaline Snooze Nostril Expander Medium - 1 Kit, <b> Nasaline Snooze Nostril Expander Medium <b>Description</b> </b> <p>Snooze can be used to aid or alleviate any of the following conditions</P> <ol> <br> Snoring  due to nasal obstruction or mouth breathing <br> Allergy and cold symptoms  enhances breathing due to nasal congestion <br> Nasal valve collapse <br> Septal deviation <br> Dry mouth  during and after sleeping</LI></OL> <p>Snooze can also be used to improve physical activity such as weight lifting jogging and yoga exercises by improving air intake</P> <p>What is Snooze</P> <p>Snooze is a unique medical device used to enhance breathing improve sleep and reduce snoring  naturally Snooze also provides relief from symptoms associated with allergies and colds It was designed by a team of Swedish ear nose and throat specialists and has been used by sleep clinics hospitals and athletes since 1998</P> <p> </P> <p>How does Snooze Work</P> <p>Utilizing two silicone baskets that are inserted into each nostril Snooze gently expands the nostril openings allowing for more oxygen to enter through the nose</P> <p> </P> <p>Who can use Snooze</P> <p>Snooze was designed in sizes Medium and Large  and will fit most adult noses comfortably The adjustable connectioncord was designed for a perfect fir regardless of distance between nostrils Anyone can safely use Snooze unless advised otherwise by a licensed physician If continued discomfort occurs refrain from using Snooze</P> Free Of Latex Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Allergy and Sinus,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.07,1,0,"Catalog, Search",17.4528,14.544,,,,Squip Products Nasaline Snooze Nostril Expander Medium - 1 Kit,Squip Products Nasaline Snooze Nostril Expander Medium - 1 Kit,Squip Products Nasaline Snooze Nostril Expander Medium - 1 Kit,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000524.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000524.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000524.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000524.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,15,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000524.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000524_BACK.jpg",,,,,,,,,,,,
aar281543,,Default,simple,"Default Category/Health Supplements/Allergy and Sinus,Default Category/Brands/Squip Products",base,Squip Products Nasakleen Nasal Aspirator -,<ul> <br>Free of DEHP/Phthalate BPA and Latex</LI> </UL> <p>The easy comfortable and safe method to rid small noses of excess mucous so that your baby can breathe eat and sleep better</P> <p>What is Baby NsaKleen</P> <p>Baby NsaKleen is a nasal aspirator used to remove excess mucous from babies  noses Baby NsaKleen is particularly recommended prior to feeding your baby or before sleeping </P> <p>Kit Contains</P> <ul> <br>Nasal aspirator </LI> <br>20 replacement filters</LI> <br>Storage/travel case</LI> <br>Instructions English/Espaol</LI> </UL><br><br>Health Supplements<br>Allergy and Sinus,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.18,1,0,"Catalog, Search",14.5368,12.114,,,,Squip Products Nasakleen Nasal Aspirator -,Squip Products Nasakleen Nasal Aspirator -,Squip Products Nasakleen Nasal Aspirator -,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000425.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000425.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000425.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000425.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,59,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000425.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/894321000425_BACK.jpg",,,,,,,,,,,,
aar365817,,Default,simple,"Default Category/Health Supplements/Anti-Aging,Default Category/Brands/Ageless Foundation",base,Ageless Foundation UltraMAX Gold With AlphaNeuro Complex - 90 Capsules, <b> Ageless Foundation UltraMAX Gold With AlphaNeuro Complex <b>Description</b> </b> YouthEnhancing System UltraMAX GOLD Capsules Rejuvenation Formula With AlphaNeuro Complex was designed to enhance the body s natural production of hormones that have been shown to improve physical performance and wellbeing and a broad range of health benefits<br><br> Promote health and longevity <br> Promote wellbeing <br> Improve bone health <br> Improve body fat levels <br> Improve lean body mass <br> Improve energy levels <br> Support immune function <br> Support healthy heart function Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Anti-Aging,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.28,1,0,"Catalog, Search",42.3144,35.262,,,,Ageless Foundation UltraMAX Gold With AlphaNeuro Complex - 90 Capsules,Ageless Foundation UltraMAX Gold With AlphaNeuro Complex - 90 Capsules,Ageless Foundation UltraMAX Gold With AlphaNeuro Complex - 90 Capsules,http://honestgreen.http.internapcdn.net/HonestGreen/Images/691546001400.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/691546001400.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/691546001400.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/691546001400.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,29,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/691546001400.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/691546001400_BACK.jpg",,,,,,,,,,,,
aar607499,,Default,simple,"Default Category/Health Supplements/Anti-Aging,Default Category/Brands/California Natural",base,California Natural Hyaluronic Acid Formula Capsules  90 Count, <b> California Natural Hyaluronic Acid Formula <b>Description</b> </b> Supports Collagen Production <p>Nature s Fountain of Youth California Natural HA Formula features BioCell Collagen II and delivers a full 50 mg of hyaluronic acid per capsule BioCell s patented hydrolyzation process greatly reduces the molecule size with no sacrifice of effectiveness California Natural HA Formula also delivers low molecular weight chondroitin glucosamine and type II collagen California Natural HA Formula is effective for joint discomfort youthful appearance healthy vision and a healthy cardiovascular system The benefits of Hyaluronic Acid have been touted in many articles over the last year The popularity of HA increases everyday but are you aware all Hyaluronic Acid products are not equal Oral supplementation of HA relies completely on absorption into the body Biocell Technologies has a patented hydrolyzation process that dramatically reduces the HA molecule for maximum absorption while maintaining the integrity of the HA molecule In addition to the HA Biocell Collagen IIprovides very low molecular weight chondroitin type II collagen and glucosamine This allows for maximum joint relief a benefit pure HA products cannot provide Of course the benefits for the skin eyes and cardiovascular system are still evident and on par with brands featuring pure HA only California Natural Special HA Formula features Biocell Collagen II and delivers a full 50mg of HA per capsule With an effective daily HA dose of 150 mg California Natural HA accomplishes this with only three capsules as opposed to up to eight capsules by other leading brands </P> Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Anti-Aging,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.23,1,0,"Catalog, Search",31.5792,26.316,,,,California Natural Hyaluronic Acid Formula Capsules  90 Count,California Natural Hyaluronic Acid Formula Capsules  90 Count,California Natural Hyaluronic Acid Formula Capsules  90 Count,http://honestgreen.http.internapcdn.net/HonestGreen/Images/11821590090.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/11821590090.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/11821590090.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/11821590090.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,73,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/11821590090.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/11821590090_BACK.jpg",,,,,,,,,,,,
aar943100,,Default,simple,"Default Category/Health Supplements/Anti-Aging,Default Category/Brands/Earth s Bounty",base,Earth s Bounty Oxy-Caps - 375 mg - 90 Capsules, <b> Earth s Bounty OxyCaps <b>Description</b> </b> <p>Oxygen Supplement</P> OxyCaps  additional cellular oxygen to enhance optimum health and vitality Oxygen is a vital nutrient for your body Increasing oxygen levels allows your cells to function better Also available in an easy to use liquid Earth s Bounty OxyMax Free Of Added color flavoring preservatives or sugar Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Anti-Aging,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.15,1,0,"Catalog, Search",23.868,19.89,,,,Earth s Bounty Oxy-Caps - 375 mg - 90 Capsules,Earth s Bounty Oxy-Caps - 375 mg - 90 Capsules,Earth s Bounty Oxy-Caps - 375 mg - 90 Capsules,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990104007.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990104007.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990104007.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990104007.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,10,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990104007.jpg,,,,,,,,,,,,
aar943464,,Default,simple,"Default Category/Health Supplements/Anti-Aging,Default Category/Brands/Earth s Bounty",base,Earth s Bounty Oxy-Max Oxygen Supplement - 2 fl oz, <b> Earth s Bounty OxyMax Oxygen Supplement <b>Description</b> </b> <ul> <br> Oxygen Supplement</LI> <br> Dietary Supplement</LI></UL> <p>OxyMax is a liquid supplement of stabilized bioavailable oxygen vitamin O so your cells can function at their optimum for increased health and vitality Oxygen has unique antiviral antibacterial and antifungal properties Take OxyMax as needed or as part of your daily routine </P> Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Anti-Aging,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.16,1,0,"Catalog, Search",20.2932,16.911,,,,Earth s Bounty Oxy-Max Oxygen Supplement - 2 fl oz,Earth s Bounty Oxy-Max Oxygen Supplement - 2 fl oz,Earth s Bounty Oxy-Max Oxygen Supplement - 2 fl oz,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990110008.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990110008.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990110008.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990110008.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,22,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/707990110008.jpg,,,,,,,,,,,,
